Ticker,Price,52-Week-Low,52-Week-High,20-MA,50-MA,100-MA,150-MA,200-MA
NVDA,131.97999572753906,126.16999816894531,346.4700012207031,149.89814834594728,164.89667663574218,169.10540100097657,192.8734033203125,213.32806716918947
NVMI,94.6999969482422,81.62999725341797,149.14999389648438,100.68349990844726,101.21779998779297,99.51300025939942,102.17313349405924,108.68775016784667
NVTA,3.1800000667572017,1.830000042915344,32.93000030517578,3.3115000128746033,3.1334000039100647,3.3240000116825104,4.945466649532318,7.1025999909639355
NWS,16.90999984741211,15.18000030517578,24.75,17.390788650512697,17.278687248229982,17.289881448745728,18.835082976023354,19.636575274467468
NWSA,16.530000686645508,14.949999809265135,25.8700008392334,17.067760276794434,17.00517686843872,17.045499572753908,18.57462245941162,19.3943630695343
NXGN,16.680000305175778,13.640000343322756,21.8700008392334,17.124499893188478,17.379999961853027,17.83069995880127,18.596866645812987,18.412899985313416
NXPI,159.94000244140625,140.33000183105472,239.91000366210938,165.78337631225585,170.74023986816405,170.46294189453124,173.61396525065103,183.67329765319823
ODFL,254.02999877929688,231.30999755859372,373.5799865722656,275.2041870117188,282.457502746582,271.0713212585449,278.84911326090497,291.9374256134033
OKTA,59.0099983215332,58.11999893188477,272.26998901367193,76.3670000076294,90.84979957580566,93.05609996795654,115.11793312072754,138.25669996261595
OLO,7.869999885559082,7.1599998474121085,38.88000106811523,7.894499993324279,9.78119997024536,10.144599962234498,11.198799985249837,13.359499969482421
ON,68.94000244140625,41.88000106811523,76.77999877929688,69.79750061035156,65.49259994506836,60.4976000213623,59.85600008646647,60.63044996261597
ONEM,17.149999618530273,5.940000057220459,25.5,17.247499847412108,15.860499877929687,12.019049968719482,11.407366644541423,12.159274983406068
ONVO,2.369999885559082,1.7100000381469729,7.960000038146973,2.4734999537467957,2.827199993133545,2.5740999948978422,2.8802666640281678,3.0872000008821487
OPEN,4.059999942779541,3.9449999332427983,25.32500076293945,4.499000024795532,4.983699998855591,5.64295000076294,6.595433320999145,8.044374997615813
ORCL,68.83000183105469,63.7599983215332,106.33999633789062,74.7445011138916,75.05920043945312,72.79398475646973,74.68366063435873,77.72438079833984
ORLY,693.510009765625,562.9000244140625,750.8800048828125,709.5290008544922,703.3546020507813,663.4750030517578,671.8009354654948,671.2000006103516
OSPN,9.479999542236328,9.0600004196167,21.600000381469727,10.75950002670288,11.052800025939941,11.80019998550415,12.660733337402343,13.609349989891053
OTEX,28.63999938964844,28.56999969482422,54.7400016784668,31.983036708831786,36.38032581329346,37.345357265472416,38.91301578521728,40.64158226966858
OXY,64.41000366210939,24.38999938964844,77.12999725341797,69.09346237182618,64.73898292541504,63.38284557342529,59.929201939900715,53.188415718078616
PACB,6.019999980926514,3.849999904632568,31.53000068664551,6.102000045776367,5.817199988365173,5.58099999666214,6.977599987983703,9.318149975538255
PANW,174.08999633789062,140.51666259765622,213.6333312988281,182.64683380126954,174.49840057373046,171.39016693115235,178.24566670735678,177.26028358459473
PARA,22.729999542236328,21.31999969482422,42.16999816894531,23.57758274078369,24.351976623535155,26.202411136627198,28.728697230021158,29.37937045097351
PATH,14.029999732971193,12.210000038146973,65.0,15.862000131607056,18.207600078582765,18.282700004577638,21.366866722106934,26.017150011062622
PAYA,5.949999809265138,4.510000228881836,11.505000114440918,6.484000015258789,6.712799987792969,6.245999979972839,6.058066647847493,6.146699991226196
PAYC,349.6000061035156,255.82000732421875,558.969970703125,360.47850494384767,348.8542004394531,318.1076007080078,321.7667344156901,334.95115051269534
PAYO,6.110000133514403,3.3250000476837163,10.84000015258789,6.465999937057495,5.913199968338013,5.178499987125397,4.954733325640361,5.256799999475479
PAYX,120.12999725341795,106.5500030517578,141.9199981689453,126.72100105285645,125.7326889038086,122.92708877563477,123.90077224731445,123.54757736206055
PCAR,85.13999938964844,77.0,97.55999755859376,88.46500015258789,87.92083740234375,85.9161043548584,86.4314148457845,87.09166816711426
